class1,duration,flowBytesPerSecond,flowPktsPerSecond,max_active,max_biat,max_fiat,max_flowiat,max_idle,mean_active,mean_biat,mean_fiat,mean_flowiat,mean_idle,min_active,min_biat,min_fiat,min_flowiat,min_idle,std_active,std_biat,std_fiat,std_flowiat,std_idle,total_biat,total_fiat
STREAMING,1446414.0,15254.9684944974,25.5805046135,-1.0,161394.0,268224.0,136047.0,-1.0,0.0,65730.25,87880.0666666667,40178.1666666667,0.0,-1.0,36.0,126.0,12.0,-1.0,0.0,,,54784.9202494889,0.0,1314605.0,1318201.0
STREAMING,14877106.0,856.0132595681,1.545999605,13989231.0,13731521.0,13731953.0,13603018.0,13603018.0,14000000.0,1340096.36363636,1487710.6,676232.090909091,13600000.0,13989231.0,8606.0,144.0,29.0,13603018.0,0.0,,,2887865.09140377,0.0,14741060.0,14877106.0
STREAMING,3309646.0,20370.4565382521,28.0996819599,-1.0,178068.0,237046.0,178009.0,-1.0,0.0,70418.0,72305.4318181818,35974.4130434783,0.0,-1.0,71.0,127.0,15.0,-1.0,0.0,,,48180.344773775,0.0,3309646.0,3181439.0
STREAMING,14987176.0,393284.899036349,358.9735651333,-1.0,92632.0,110346.0,89933.0,-1.0,0.0,7353.8297350344,4487.1634730539,2786.2383342629,0.0,-1.0,4.0,8.0,0.0,-1.0,0.0,,,9143.4943144127,0.0,14987105.0,14987126.0
STREAMING,14998963.0,439015.483937123,398.1608595208,-1.0,105379.0,105353.0,105337.0,-1.0,0.0,6564.0420131291,4070.2748982361,2511.9683470106,0.0,-1.0,5.0,7.0,-1.0,-1.0,0.0,,,8947.040112904,0.0,14998836.0,14998963.0
STREAMING,14956639.0,575117.778800438,519.7023208222,-1.0,105961.0,99543.0,99504.0,-1.0,0.0,5215.0010460251,3042.889863349,1924.4260164694,0.0,-1.0,13.0,4.0,0.0,-1.0,0.0,,,7140.9860458876,0.0,14956623.0,14919289.0
STREAMING,14932773.0,315793.724313629,280.2560515719,-1.0,102528.0,103154.0,102414.0,-1.0,0.0,9178.0854333129,5842.2273082942,3569.0184034417,0.0,-1.0,8.0,6.0,2.0,-1.0,0.0,,,11342.0994859788,0.0,14932745.0,14932733.0
STREAMING,14941998.0,343042.275872343,317.7620556501,-1.0,221134.0,168110.0,168037.0,-1.0,0.0,8107.3993488877,5128.7502583534,3147.6717927112,0.0,-1.0,4.0,3.0,1.0,-1.0,0.0,,,10852.6608798934,0.0,14941937.0,14888762.0
STREAMING,14972441.0,275894.157806332,251.862739015,-1.0,880520.0,999893.0,863659.0,-1.0,0.0,10514.3335674157,6384.8230277186,3971.4697612732,0.0,-1.0,10.0,2.0,2.0,-1.0,0.0,,,20675.9200942989,0.0,14972411.0,14972410.0
STREAMING,14988694.0,139735.523321778,129.4308897093,5355257.0,1296306.0,1379417.0,1251410.0,1251410.0,3992241.0,20053.5927419355,12553.3224455611,7730.1155234657,1130359.0,2629225.0,18.0,20.0,-1.0,1009308.0,1927595.71293127,,,41468.2250882109,171191.965935905,14919873.0,14988667.0
STREAMING,14969692.0,225121.46542494,195.4616033516,-1.0,513531.0,483674.0,354524.0,-1.0,0.0,13188.8401060071,8353.5797991072,5117.8434188034,0.0,-1.0,9.0,8.0,1.0,-1.0,0.0,,,15817.2591565287,0.0,14929767.0,14969615.0
STREAMING,14992177.0,264164.904136337,243.4603059983,-1.0,716117.0,678504.0,548216.0,-1.0,0.0,10735.7826398852,6651.3598047915,4108.5713894218,0.0,-1.0,3.0,8.0,1.0,-1.0,0.0,,,17828.6125166953,0.0,14965681.0,14992165.0
STREAMING,14946281.0,452008.295575334,412.0757531589,-1.0,206931.0,227227.0,129041.0,-1.0,0.0,6538.1176727909,3861.0506329114,2427.132348165,0.0,-1.0,13.0,9.0,0.0,-1.0,0.0,,,9057.6575723936,0.0,14946137.0,14946127.0
STREAMING,14969989.0,241385.013709763,227.5886775869,-1.0,951858.0,1012222.0,884030.0,-1.0,0.0,11533.062403698,7087.5794969151,4395.1817381092,0.0,-1.0,5.0,3.0,2.0,-1.0,0.0,,,22512.1134009502,0.0,14969915.0,14933530.0
STREAMING,14951516.0,184264.726065236,174.2967067687,-1.0,789940.0,845482.0,715422.0,-1.0,0.0,14906.6400797607,9338.8582136165,5739.5454894434,0.0,-1.0,5.0,2.0,2.0,-1.0,0.0,,,23176.2015157796,0.0,14951360.0,14951512.0
STREAMING,14947506.0,331476.702534858,299.9162535877,-1.0,446261.0,576745.0,446261.0,-1.0,0.0,8670.2325986079,5421.6387377584,3335.0080321285,0.0,-1.0,3.0,4.0,0.0,-1.0,0.0,,,13260.9422539569,0.0,14947481.0,14947458.0
STREAMING,14350579.0,121049.540927931,113.5842672271,6663154.0,1015199.0,1035036.0,1015179.0,1015179.0,6663154.0,22244.6015503876,14598.7202441506,8809.4407612032,1015179.0,6663154.0,6.0,11.0,2.0,1015179.0,0.0,,,45972.6520551551,0.0,14347768.0,14350542.0
STREAMING,14981600.0,192102.979655044,176.3496555775,-1.0,480053.0,608442.0,480053.0,-1.0,0.0,14160.3024574669,9388.987357775,5672.6997349489,0.0,-1.0,5.0,5.0,2.0,-1.0,0.0,,,19144.5324146138,0.0,14981600.0,14853378.0
STREAMING,13630495.0,270133.403078905,242.8378426462,-1.0,121310.0,189016.0,151504.0,-1.0,0.0,10740.1657370518,6639.3058938139,4119.2187972197,0.0,-1.0,8.0,8.0,1.0,-1.0,0.0,,,12687.4147768427,0.0,13478908.0,13630495.0
STREAMING,11500351.0,1079.4453143213,2.6955699004,11199863.0,9839323.0,9839326.0,9839253.0,9839253.0,11200000.0,821453.642857143,755559.666666667,383345.033333333,9839253.0,11199863.0,224.0,419.0,16.0,9839253.0,0.0,,,1786957.5501969,0.0,11500351.0,11333395.0
STREAMING,14967986.0,148438.807999954,142.9718066278,-1.0,364984.0,251250.0,181223.0,-1.0,0.0,17568.0199530516,11538.7566096423,6997.6559139785,0.0,-1.0,1.0,3.0,0.0,-1.0,0.0,,,20099.0602514279,0.0,14967953.0,14838841.0
STREAMING,13077168.0,341423.234755415,314.6705769934,-1.0,108643.0,108619.0,108599.0,-1.0,0.0,8447.6815245478,5098.3111111111,3178.6990763248,0.0,-1.0,7.0,18.0,2.0,-1.0,0.0,,,10502.0710825168,0.0,13077011.0,13077168.0
STREAMING,14998131.0,376352.29349577,343.5761429207,-1.0,165646.0,309689.0,165646.0,-1.0,0.0,4665.791339818,7636.5229124236,2911.1279114907,0.0,-1.0,4.0,4.0,0.0,-1.0,0.0,,,11363.3215488748,0.0,14869877.0,14998131.0
STREAMING,14970087.0,265143.95006522,242.9511598697,-1.0,118691.0,118719.0,118673.0,-1.0,0.0,6773.7950226244,10505.058245614,4117.1856435644,0.0,-1.0,11.0,6.0,2.0,-1.0,0.0,,,12420.8488525793,0.0,14970087.0,14969708.0
STREAMING,14994494.0,280010.649242315,253.4930488485,-1.0,95060.0,95301.0,95058.0,-1.0,0.0,6386.2143161483,10326.7865013774,3945.9194736842,0.0,-1.0,12.0,13.0,2.0,-1.0,0.0,,,11488.1097157613,0.0,14988445.0,14994494.0
STREAMING,14978657.0,129076.124782082,119.6368940153,-1.0,134405.0,134427.0,134396.0,-1.0,0.0,14170.9063386944,20434.6725784447,8363.292573981,0.0,-1.0,17.0,14.0,0.0,-1.0,0.0,,,20379.4305969175,0.0,14978648.0,14978615.0
STREAMING,14992217.0,231512.924339342,207.0407598823,-1.0,134549.0,128292.0,128257.0,-1.0,0.0,7824.7463465553,12640.8726812816,4831.523364486,0.0,-1.0,5.0,6.0,1.0,-1.0,0.0,,,14560.38965082,0.0,14992214.0,14992075.0
STREAMING,14974890.0,191852.294073613,166.211571504,-1.0,127843.0,127902.0,127826.0,-1.0,0.0,9897.4818241904,15374.4579055441,6018.8464630225,0.0,-1.0,17.0,8.0,3.0,-1.0,0.0,,,16088.0929365129,0.0,14974890.0,14974722.0
STREAMING,13644350.0,82445.334515752,70.5786644289,13250502.0,9521475.0,9521471.0,9393312.0,9393312.0,13300000.0,23001.4890387858,36727.8858695652,14183.316008316,9393312.0,13250502.0,29.0,8.0,2.0,9393312.0,0.0,,,304373.902335953,0.0,13639883.0,13515862.0
STREAMING,11279388.0,775.3966793234,1.9504604328,10556172.0,10088583.0,9922396.0,9922396.0,9922396.0,10600000.0,1013711.81818182,1234589.55555556,537113.714285714,9922396.0,10556172.0,265.0,570.0,44.0,9922396.0,0.0,,,2151531.08201828,0.0,11150830.0,11111306.0
STREAMING,10571252.0,1567.7424017515,3.6892508096,5190551.0,4512011.0,4515817.0,4383748.0,4383748.0,4989891.5,522163.95,614305.823529412,278190.842105263,3868411.5,4789232.0,8750.0,652.0,16.0,3353075.0,283775.386317242,,,868672.556623596,728795.867485196,10443279.0,10443199.0
STREAMING,10357223.0,13361.8828135689,16.7033190267,5418364.0,4918928.0,4919039.0,4790654.0,4790654.0,4269506.0,105456.18556701,137192.932432432,60216.4127906977,3040599.0,3120648.0,36.0,34.0,6.0,1290544.0,1624730.56484052,,,378830.186524042,2474951.51589864,10229250.0,10152277.0
STREAMING,1781703.0,26758.6685322975,38.1657324481,-1.0,177222.0,235841.0,168869.0,-1.0,0.0,44667.8918918919,61438.0344827586,26592.5820895522,0.0,-1.0,59.0,146.0,14.0,-1.0,0.0,,,43266.93513305,0.0,1652712.0,1781703.0
STREAMING,14972749.0,394383.289267722,357.9836942435,-1.0,124909.0,124808.0,122398.0,-1.0,0.0,7300.205265724,4527.5881463562,2793.9445792125,0.0,-1.0,4.0,6.0,2.0,-1.0,0.0,,,10739.338255325,0.0,14972721.0,14972734.0
STREAMING,14960021.0,415331.836766807,375.2000080749,-1.0,121469.0,109083.0,106622.0,-1.0,0.0,7016.8569418387,4300.0914055763,2665.7200641483,0.0,-1.0,9.0,12.0,0.0,-1.0,0.0,,,10149.1171389131,0.0,14959939.0,14960018.0
STREAMING,14977652.0,384911.466763949,357.3323775983,-1.0,129013.0,130970.0,128952.0,-1.0,0.0,7253.0866828087,4548.2712328767,2799.0379368342,0.0,-1.0,4.0,5.0,0.0,-1.0,0.0,,,11696.7977863765,0.0,14977624.0,14941071.0
STREAMING,14998724.0,343788.311592373,304.359224158,-1.0,131487.0,131434.0,131410.0,-1.0,0.0,8639.7782258065,5305.5235231694,3286.3111305872,0.0,-1.0,12.0,18.0,0.0,-1.0,0.0,,,11956.7822560927,0.0,14998655.0,14998715.0
STREAMING,14998895.0,775840.886945338,680.7834843834,-1.0,74173.0,88966.0,73878.0,-1.0,0.0,3845.8423076923,2377.375019813,1469.0396669932,0.0,-1.0,4.0,4.0,1.0,-1.0,0.0,,,6344.9396166203,0.0,14998785.0,14998859.0
STREAMING,14990570.0,409725.714232347,368.6984550954,-1.0,126754.0,129328.0,126676.0,-1.0,0.0,7172.4124401914,4364.0669577875,2712.7343467246,0.0,-1.0,14.0,10.0,0.0,-1.0,0.0,,,11075.8985988555,0.0,14990342.0,14990570.0
STREAMING,14985066.0,1048903.75524539,961.6240595804,-1.0,105274.0,115555.0,105215.0,-1.0,0.0,2794.6674748228,1656.5331638293,1039.9795960858,0.0,-1.0,4.0,5.0,-1.0,-1.0,0.0,,,5362.3290734496,0.0,14985007.0,14984999.0
STREAMING,14996851.0,761280.084732455,692.0119430406,-1.0,124078.0,124007.0,124000.0,-1.0,0.0,3814.0434893184,2327.2557417753,1445.2010214898,0.0,-1.0,7.0,4.0,1.0,-1.0,0.0,,,6375.1656094085,0.0,14996819.0,14996836.0
STREAMING,14999663.0,402516.309866428,344.6077421873,-1.0,96093.0,96069.0,96064.0,-1.0,0.0,7359.9357212954,4793.7561521253,2902.4115712074,0.0,-1.0,4.0,4.0,1.0,-1.0,0.0,,,10168.1790531699,0.0,14999549.0,14999663.0
STREAMING,14998976.0,536530.360472608,432.9628902666,-1.0,130151.0,131067.0,130114.0,-1.0,0.0,5893.4259332024,3800.0952622245,2310.0224857539,0.0,-1.0,7.0,4.0,0.0,-1.0,0.0,,,10199.6447470824,0.0,14998769.0,14998976.0
STREAMING,14976367.0,479686.628940116,429.8105141254,-1.0,107072.0,107033.0,107027.0,-1.0,0.0,6097.8635993485,3763.8499623021,2326.968147918,0.0,-1.0,9.0,9.0,0.0,-1.0,0.0,,,9205.7306508713,0.0,14976353.0,14976359.0
STREAMING,14986723.0,538566.236261256,485.5631214376,-1.0,86271.0,85593.0,85557.0,-1.0,0.0,5377.2963760316,3339.2876559715,2059.7475261133,0.0,-1.0,3.0,6.0,0.0,-1.0,0.0,,,8288.7636586462,0.0,14986525.0,14986723.0
STREAMING,12693894.0,295895.727504893,269.2633166781,-1.0,124647.0,124663.0,124611.0,-1.0,0.0,9809.7650695518,5982.0329877474,3714.9236172081,0.0,-1.0,6.0,2.0,1.0,-1.0,0.0,,,12499.2462563388,0.0,12693836.0,12693874.0
STREAMING,14962924.0,595302.829847963,512.0656898344,-1.0,126721.0,126673.0,126649.0,-1.0,0.0,5034.5925302826,3191.75,1953.1293564809,0.0,-1.0,10.0,10.0,1.0,-1.0,0.0,,,9456.6404849499,0.0,14962809.0,14962924.0
STREAMING,14460616.0,320034.637528581,277.2357692093,10407344.0,1852193.0,1815510.0,1683454.0,1683454.0,6667148.0,9294.4063719116,5839.4916970433,3607.9381237525,1409263.5,2926952.0,10.0,2.0,0.0,1135073.0,5289435.90913351,,,34482.5700498489,387763.923772571,14294797.0,14417705.0
STREAMING,14061800.0,121560.682131733,107.4542377221,6034880.0,2045589.0,2005710.0,1875764.0,1875764.0,3689832.0,23752.9128205128,15079.0508658009,9312.4503311258,1562450.66666667,2198838.0,7.0,2.0,2.0,1104083.0,2055689.84348989,,,78536.2538392592,405775.136194707,13895454.0,13933043.0
STREAMING,14924214.0,96058.45909205,85.9676764217,6088034.0,1950319.0,1910036.0,1781210.0,1781210.0,6019248.0,29436.3195266272,19108.4211886305,11641.352574103,1412152.5,5950462.0,13.0,3.0,2.0,1043095.0,97278.0940962558,,,72525.1502596764,521926.121794551,14924214.0,14789918.0
STREAMING,14525418.0,136969.001511695,127.982547559,11994731.0,1558348.0,1723796.0,1558348.0,1558348.0,12000000.0,19992.9777158774,12752.7813871817,7817.7707212056,1558348.0,11994731.0,8.0,4.0,2.0,1558348.0,0.0,,,49912.8997226291,0.0,14354958.0,14525418.0
STREAMING,14377242.0,126635.901378025,116.1557967794,2940272.0,1835363.0,1796455.0,1667513.0,1667513.0,2940272.0,21721.1509146341,14080.2470355731,8614.285200719,1667513.0,2940272.0,4.0,7.0,2.0,1667513.0,0.0,,,55459.7619373779,0.0,14249075.0,14249210.0
STREAMING,13114660.0,108041.687699109,97.9819530205,5518882.0,2711358.0,2801242.0,2672937.0,2672937.0,4010578.33333333,26316.3211382114,16416.4399494311,10213.9096573209,2226123.0,3236914.0,5.0,3.0,2.0,1987165.0,1306375.02303735,,,111253.4972489,387264.633742225,12947630.0,12985404.0
STREAMING,14980563.0,132201.90723139,121.4907610615,9017686.0,1181608.0,1271289.0,1142128.0,1142128.0,9017686.0,20353.8029891304,13724.6987060998,8235.6036283672,1142128.0,9017686.0,6.0,4.0,0.0,1142128.0,0.0,,,40145.8606916502,0.0,14980399.0,14850124.0
STREAMING,14618217.0,99040.122335029,92.9661941672,7010954.0,3886780.0,3846121.0,3717911.0,3717911.0,4421494.33333333,27115.3714821764,17686.6432038835,10764.5191458027,2150577.0,2277255.0,10.0,25.0,0.0,1122553.0,2398049.71061065,,,120449.159813094,1379170.85385223,14452493.0,14573794.0
STREAMING,14999737.0,120305.642692269,110.8019427274,7047947.0,2091823.0,2090347.0,1961901.0,1961901.0,4785303.33333333,22624.0377073906,14916.2918756269,9030.5460565924,1627399.0,3103840.0,12.0,3.0,2.0,1022143.0,2035269.74668024,,,79602.2083091114,525135.288309118,14999737.0,14871543.0
STREAMING,14960299.0,114378.863684476,103.9417728215,10611909.0,2470999.0,2466493.0,2338375.0,2338375.0,7179981.0,23822.0987261147,16173.2540540541,9626.962033462,1723979.5,3748053.0,8.0,2.0,2.0,1109584.0,4853479.12268787,,,74994.9618965046,868886.448760424,14960278.0,14960260.0
STREAMING,14959639.0,123545.628340363,108.8930020303,5034624.0,2721142.0,2681207.0,2553162.0,2553162.0,4467761.0,23744.8333333333,15004.6449348044,9188.9674447175,1921001.0,3900898.0,7.0,2.0,2.0,1288840.0,801665.342606876,,,81163.9403417236,894010.659802779,14959245.0,14959631.0
STREAMING,14974255.0,113542.810644002,104.112024271,5118690.0,1760608.0,1926962.0,1760608.0,1760608.0,5083837.0,24956.3983333333,15647.079414838,9611.203465982,1623201.0,5048984.0,6.0,5.0,1.0,1485794.0,49289.5852792454,,,78140.006603349,194322.842962427,14973839.0,14974255.0
STREAMING,4414185.0,1007032.7818159,930.1830349204,-1.0,664465.0,628760.0,497602.0,-1.0,0.0,2946.4732977303,1661.9470452801,1075.3191230207,0.0,-1.0,5.0,5.0,1.0,-1.0,0.0,,,10087.0200040992,0.0,4413817.0,4331034.0
VOIP,14988794.0,13208.2007398327,101.8761082446,-1.0,22969.0,21050.0,20390.0,-1.0,0.0,19670.3333333333,19632.9803407602,9822.2765399738,0.0,-1.0,126.0,74.0,14.0,-1.0,0.0,,,7652.9271736665,0.0,14988794.0,14979964.0
VOIP,325549.0,651.2076523043,12.2869368359,-1.0,325549.0,125358.0,199946.0,-1.0,0.0,325549.0,125358.0,108516.333333333,0.0,-1.0,325549.0,125358.0,245.0,-1.0,0.0,,,100910.126606963,0.0,325549.0,125358.0
VOIP,14999594.0,13335.0276014137,102.136097817,-1.0,29226.0,21367.0,20478.0,-1.0,0.0,19601.0955497382,19581.7154046997,9797.2527759634,0.0,-1.0,164.0,70.0,8.0,-1.0,0.0,,,7588.3633450385,0.0,14975237.0,14999594.0
VOIP,14999267.0,12854.6948327542,101.6716350206,-1.0,27376.0,21131.0,20567.0,-1.0,0.0,19709.9434954008,19658.4645669291,9842.0387139108,0.0,-1.0,128.0,66.0,14.0,-1.0,0.0,,,7573.6962547861,0.0,14999267.0,14979750.0
VOIP,14999748.0,13503.0268508511,101.735042482,-1.0,22927.0,21362.0,20482.0,-1.0,0.0,19662.7296587927,19684.7086614173,9835.9003278689,0.0,-1.0,142.0,71.0,14.0,-1.0,0.0,,,7487.9190481614,0.0,14983000.0,14999748.0
VOIP,14996785.0,13239.9711004725,101.6884618937,-1.0,27570.0,21310.0,20574.0,-1.0,0.0,19680.8202099738,19685.6149802891,9840.4101049869,0.0,-1.0,1.0,70.0,1.0,-1.0,0.0,,,7420.9993917407,0.0,14996785.0,14980753.0
VOIP,14999747.0,12583.4122402198,101.3350425177,-1.0,26862.0,21137.0,20317.0,-1.0,0.0,19756.3965744401,19762.512516469,9874.7511520737,0.0,-1.0,205.0,72.0,13.0,-1.0,0.0,,,7278.3827833749,0.0,14995105.0,14999747.0
VOIP,14986715.0,12040.8641920528,100.6224512844,-1.0,27650.0,21083.0,20647.0,-1.0,0.0,19955.6790945406,19840.782781457,9944.7345719974,0.0,-1.0,1.0,76.0,1.0,-1.0,0.0,,,7415.5858555407,0.0,14986715.0,14979791.0
VOIP,14999653.0,12554.1570861673,101.1356729386,-1.0,29303.0,21083.0,20386.0,-1.0,0.0,19788.2734478203,19788.4604221636,9894.2302110818,0.0,-1.0,197.0,72.0,15.0,-1.0,0.0,,,7296.5567116715,0.0,14979723.0,14999653.0
VOIP,14998633.0,13353.9503233395,101.8092782189,-1.0,25174.0,21138.0,20061.0,-1.0,0.0,19657.4482306684,19645.3346456693,9828.7241153342,0.0,-1.0,179.0,68.0,14.0,-1.0,0.0,,,4789.312787683,0.0,14998633.0,14969745.0
VOIP,344082.0,616.1322010451,11.6251358688,-1.0,344082.0,144545.0,199237.0,-1.0,0.0,344082.0,144545.0,114694.0,0.0,-1.0,344082.0,144545.0,300.0,-1.0,0.0,,,102773.022445095,0.0,344082.0,144545.0
VOIP,14993922.0,13025.077761509,101.841266081,-1.0,25241.0,21149.0,18178.0,-1.0,0.0,19634.9148099607,19658.4396325459,9825.6369593709,0.0,-1.0,1.0,72.0,1.0,-1.0,0.0,,,3784.3049960157,0.0,14981440.0,14979731.0
VOIP,14998596.0,13175.0331831059,101.8762022792,-1.0,29245.0,21258.0,18754.0,-1.0,0.0,19680.9185282523,19606.0078431373,9822.2632612967,0.0,-1.0,152.0,66.0,66.0,-1.0,0.0,,,4152.3671889735,0.0,14977179.0,14998596.0
VOIP,14991239.0,13080.1063207651,102.059609616,-1.0,24289.0,21254.0,18796.0,-1.0,0.0,19622.0405759162,19608.3913612565,9804.6036625245,0.0,-1.0,0.0,71.0,0.0,-1.0,0.0,,,4273.1613520118,0.0,14991239.0,14980811.0
VOIP,14996509.0,12991.2234907471,102.0237443261,-1.0,27256.0,21184.0,18817.0,-1.0,0.0,19603.2797385621,19632.3106159895,9808.0503597122,0.0,-1.0,197.0,70.0,16.0,-1.0,0.0,,,4245.8557990173,0.0,14996509.0,14979453.0
VOIP,14999366.0,13074.752626211,102.0709808668,-1.0,25048.0,21079.0,19793.0,-1.0,0.0,19630.9750982962,19581.4177545692,9803.5071895425,0.0,-1.0,135.0,68.0,68.0,-1.0,0.0,,,4596.4621966885,0.0,14978434.0,14999366.0
VOIP,14988830.0,12666.1654045046,101.6089981673,-1.0,23004.0,21141.0,20074.0,-1.0,0.0,19710.8434210526,19684.358738502,9848.1143232589,0.0,-1.0,206.0,71.0,71.0,-1.0,0.0,,,4351.750131443,0.0,14980241.0,14979797.0
VOIP,14996520.0,13386.1722586307,101.8236230806,-1.0,28984.0,21163.0,20112.0,-1.0,0.0,19654.6788990826,19658.5590551181,9827.3394495413,0.0,-1.0,192.0,69.0,26.0,-1.0,0.0,,,4545.0989651196,0.0,14996520.0,14979822.0
VOIP,368053.0,576.003999424,10.8679999891,-1.0,368053.0,168523.0,199302.0,-1.0,0.0,368053.0,168523.0,122684.333333333,0.0,-1.0,368053.0,168523.0,228.0,-1.0,0.0,,,107161.102503816,0.0,368053.0,168523.0
VOIP,13885080.0,6464.636862013,51.1340229945,11736479.0,4864723.0,4863933.0,4863933.0,4863933.0,6891944.5,39312.8781869688,39112.9014084507,19584.0338504937,3404644.5,2047410.0,195.0,72.0,72.0,1945356.0,6851206.39328429,,,196263.30018948,2063745.58811485,13877446.0,13885080.0
VOIP,602660.0,363.3889755418,8.296551953,-1.0,501549.0,101174.0,501486.0,-1.0,0.0,301062.5,101174.0,150665.0,0.0,-1.0,100576.0,101174.0,63.0,-1.0,0.0,,,238610.04537739,0.0,602125.0,101174.0
VOIP,8153647.0,402.5192653055,6.3775142583,-1.0,948618.0,944991.0,907381.0,-1.0,0.0,291201.678571429,359774.318181818,159875.431372549,0.0,-1.0,0.0,58.0,0.0,-1.0,0.0,,,268091.839944431,0.0,8153647.0,7915035.0
VOIP,14982279.0,17951.1408110876,87.3698854493,-1.0,123853.0,133987.0,98473.0,-1.0,0.0,39095.7460732984,16197.0583783784,11454.3417431193,0.0,-1.0,7.0,33.0,7.0,-1.0,0.0,,,10554.8283421495,0.0,14934575.0,14982279.0
VOIP,14980074.0,11846.870716393,79.2385938814,-1.0,121858.0,26182.0,26182.0,-1.0,0.0,40161.0053763441,18425.6752767528,12630.7537942664,0.0,-1.0,17.0,85.0,4.0,-1.0,0.0,,,7247.8096075479,0.0,14939894.0,14980074.0
VOIP,14999762.0,12114.5255504721,78.8679180376,-1.0,119477.0,22124.0,22124.0,-1.0,0.0,40789.6757493188,18427.226044226,12690.1539763113,0.0,-1.0,26.0,80.0,20.0,-1.0,0.0,,,6973.5167298031,0.0,14969811.0,14999762.0
VOIP,14988918.0,12260.9250380848,78.4579647444,-1.0,121034.0,41701.0,22086.0,-1.0,0.0,41370.7977839335,18436.5535055351,12756.5259574468,0.0,-1.0,33.0,71.0,20.0,-1.0,0.0,,,6867.4607986569,0.0,14934858.0,14988918.0
VOIP,14999564.0,11924.5466068214,78.4022788929,-1.0,119947.0,22160.0,21301.0,-1.0,0.0,41737.5810055866,18381.818627451,12765.5863829787,0.0,-1.0,30.0,448.0,7.0,-1.0,0.0,,,6906.8073047385,0.0,14942054.0,14999564.0
VOIP,14997298.0,12507.3863305243,78.6808397086,-1.0,121464.0,22072.0,22072.0,-1.0,0.0,41214.303030303,18380.6846625767,12720.3545377439,0.0,-1.0,23.0,134.0,23.0,-1.0,0.0,,,6774.8821651838,0.0,14960792.0,14980258.0
VOIP,14980188.0,11754.3251126087,77.1685909416,-1.0,121630.0,22465.0,22465.0,-1.0,0.0,43730.7683284458,18425.815498155,12969.8597402597,0.0,-1.0,34.0,60.0,8.0,-1.0,0.0,,,7024.6341306305,0.0,14912192.0,14980188.0
VOIP,14999746.0,12022.603582754,77.8013174356,-1.0,168845.0,22310.0,22310.0,-1.0,0.0,42487.0997150997,18427.2063882064,12864.2761578045,0.0,-1.0,23.0,86.0,3.0,-1.0,0.0,,,7163.68016926,0.0,14912972.0,14999746.0
VOIP,14995820.0,12786.0963921946,78.688594555,-1.0,150693.0,26895.0,26895.0,-1.0,0.0,40911.0382513661,18447.89408867,12719.1009329941,0.0,-1.0,9.0,57.0,4.0,-1.0,0.0,,,6838.9971889215,0.0,14973440.0,14979690.0
VOIP,14999795.0,13057.1117805277,79.0010796814,-1.0,152343.0,22441.0,22441.0,-1.0,0.0,40589.8994565217,18404.6564417178,12668.745777027,0.0,-1.0,13.0,619.0,13.0,-1.0,0.0,,,6894.1686208966,0.0,14937083.0,14999795.0
VOIP,14996359.0,13026.5619808115,78.8858148835,-1.0,104164.0,26351.0,24323.0,-1.0,0.0,40629.8315217391,18425.8437884379,12687.2749576988,0.0,-1.0,14.0,64.0,14.0,-1.0,0.0,,,7095.2404654235,0.0,14951778.0,14980211.0
VOIP,14998385.0,13540.1911605816,79.7419188799,-1.0,119899.0,26973.0,26973.0,-1.0,0.0,39469.4342105263,18404.6855036855,12550.949790795,0.0,-1.0,39.0,59.0,8.0,-1.0,0.0,,,7188.0188997739,0.0,14998385.0,14981414.0
VOIP,14998163.0,13061.3995860693,79.4763998764,-1.0,124875.0,21985.0,21985.0,-1.0,0.0,40083.3951612903,18335.162591687,12592.9160369437,0.0,-1.0,27.0,73.0,27.0,-1.0,0.0,,,6947.5277620078,0.0,14911023.0,14998163.0
VOIP,14999473.0,13309.6009439798,79.4027896847,-1.0,94420.0,21643.0,21237.0,-1.0,0.0,40169.2144772118,18381.7071078431,12604.5991596639,0.0,-1.0,30.0,51.0,30.0,-1.0,0.0,,,6874.5708830862,0.0,14983117.0,14999473.0
VOIP,14995095.0,12954.9696083953,79.0258414502,-1.0,165951.0,22394.0,21488.0,-1.0,0.0,40685.3804347826,18380.963190184,12664.7761824324,0.0,-1.0,25.0,122.0,25.0,-1.0,0.0,,,6981.423178929,0.0,14972220.0,14980485.0
VOIP,14979875.0,12982.8186149751,78.7723529068,-1.0,121021.0,21740.0,21740.0,-1.0,0.0,40382.1432432432,18539.4492574257,12705.5767599661,0.0,-1.0,31.0,57.0,31.0,-1.0,0.0,,,7267.8289992481,0.0,14941393.0,14979875.0
VOIP,14999896.0,12939.7563823109,78.9338806082,-1.0,111437.0,23702.0,23702.0,-1.0,0.0,40928.5863013699,18359.7258261934,12679.5401521555,0.0,-1.0,9.0,387.0,9.0,-1.0,0.0,,,6817.194387388,0.0,14938934.0,14999896.0
VOIP,14991527.0,11482.4860736335,76.3097715129,-1.0,121814.0,24170.0,24170.0,-1.0,0.0,45158.498489426,18472.4648581998,13115.946631671,0.0,-1.0,37.0,239.0,37.0,-1.0,0.0,,,6698.7102002857,0.0,14947463.0,14981169.0
VOIP,14999577.0,10304.8239293681,75.3354577932,-1.0,147167.0,22078.0,22078.0,-1.0,0.0,48230.1511254019,18334.0685434517,13285.7192205492,0.0,-1.0,20.0,87.0,0.0,-1.0,0.0,,,6905.8443108913,0.0,14999577.0,14978934.0
